crdc_id,year,ncessch,leaid,fips,disability,suspensions_instances_preschool,suspensions_instances,corpinstances_preschool,corpinstances
370268002999,2017,370268002999,3702680,37,1,-2.000,28.000,-1.000,-1.000
370192000793,2017,370192000793,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370192000793,2017,370192000793,3701920,37,2,-1.000,11.000,-1.000,-1.000
370078001820,2017,370078001820,3700780,37,2,-1.000,0.000,-1.000,-1.000
370297002394,2017,370297002394,3702970,37,99,-2.000,50.000,-1.000,-1.000
370001102513,2017,370001102513,3700011,37,2,-1.000,0.000,-1.000,-1.000
370001102439,2017,370001102439,3700011,37,99,-2.000,77.000,-1.000,-1.000
370037903323,2017,370037903323,3700379,37,99,-2.000,61.000,-1.000,-1.000
370192000784,2017,370192000784,3701920,37,0,-1.000,11.000,-1.000,-1.000
370192000782,2017,370192000782,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370180003227,2017,370180003227,3701800,37,99,0.000,39.000,-1.000,-1.000
370192000781,2017,370192000781,3701920,37,99,0.000,3.000,-1.000,-1.000
370192000781,2017,370192000781,3701920,37,2,-1.000,0.000,-1.000,-1.000
370192000779,2017,370192000779,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370009000030,2017,370009000030,3700090,37,1,0.000,4.000,-1.000,-1.000
370453001782,2017,370453001782,3704530,37,0,-1.000,7.000,-1.000,-1.000
370192000775,2017,370192000775,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370001100400,2017,370001100400,3700011,37,4,-1.000,-1.000,-1.000,-1.000
370243002161,2017,370243002161,3702430,37,2,-1.000,9.000,-1.000,-1.000
370420003231,2017,370420003231,3704200,37,4,-1.000,-1.000,-1.000,-1.000
370192000773,2017,370192000773,3701920,37,99,-2.000,8.000,-1.000,-1.000
370472001840,2017,370472001840,3704720,37,0,-1.000,15.000,-1.000,-1.000
370192000769,2017,370192000769,3701920,37,2,-1.000,0.000,-1.000,-1.000
370297001232,2017,370297001232,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370297001245,2017,370297001245,3702970,37,99,-2.000,27.000,-1.000,-1.000
370192000764,2017,370192000764,3701920,37,99,0.000,0.000,-1.000,-1.000
370372003006,2017,370372003006,3703720,37,1,-2.000,3.000,-1.000,-1.000
370192000764,2017,370192000764,3701920,37,0,-1.000,0.000,-1.000,-1.000
370192000848,2017,370192000848,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370192000761,2017,370192000761,3701920,37,1,-2.000,4.000,-1.000,-1.000
370192000759,2017,370192000759,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370192000759,2017,370192000759,3701920,37,0,-1.000,96.000,-1.000,-1.000
370001100415,2017,370001100415,3700011,37,0,-1.000,95.000,-1.000,-1.000
370399001594,2017,370399001594,3703990,37,99,0.000,30.000,-1.000,-1.000
370192000756,2017,370192000756,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370150000616,2017,370150000616,3701500,37,99,0.000,150.000,-1.000,-1.000
370192003233,2017,370192003233,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370192000577,2017,370192000577,3701920,37,2,-1.000,1.000,-1.000,-1.000
370441002549,2017,370441002549,3704410,37,0,-1.000,50.000,-1.000,-1.000
370008102444,2017,370008102444,3700081,37,0,-1.000,66.000,-1.000,-1.000
370183002860,2017,370183002860,3701830,37,0,-1.000,8.000,-1.000,-1.000
370001100436,2017,370001100436,3700011,37,2,-1.000,4.000,-1.000,-1.000
370357001462,2017,370357001462,3703570,37,4,-1.000,-1.000,-1.000,-1.000
370058000222,2017,370058000222,3700580,37,2,-1.000,0.000,-1.000,-1.000
370183000754,2017,370183000754,3701830,37,0,-1.000,11.000,-1.000,-1.000
370183000750,2017,370183000750,3701830,37,2,-1.000,4.000,-1.000,-1.000
370393002236,2017,370393002236,3703930,37,4,-1.000,-1.000,-1.000,-1.000
370180003385,2017,370180003385,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370472001901,2017,370472001901,3704720,37,0,-1.000,101.000,-1.000,-1.000
370495001980,2017,370495001980,3704950,37,1,0.000,17.000,-1.000,-1.000
370465001817,2017,370465001817,3704650,37,4,-1.000,-1.000,-1.000,-1.000
370180002829,2017,370180002829,3701800,37,99,-2.000,57.000,-1.000,-1.000
370502002200,2017,370502002200,3705020,37,2,-1.000,11.000,-1.000,-1.000
370180002581,2017,370180002581,3701800,37,0,-1.000,21.000,-1.000,-1.000
370180002385,2017,370180002385,3701800,37,1,-2.000,30.000,-1.000,-1.000
370297001271,2017,370297001271,3702970,37,1,0.000,21.000,-1.000,-1.000
370192000768,2017,370192000768,3701920,37,1,-2.000,108.000,-1.000,-1.000
370180000747,2017,370180000747,3701800,37,99,0.000,33.000,-1.000,-1.000
370192000799,2017,370192000799,3701920,37,2,-1.000,0.000,-1.000,-1.000
370180000747,2017,370180000747,3701800,37,1,0.000,7.000,-1.000,-1.000
370180000746,2017,370180000746,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370462002801,2017,370462002801,3704620,37,4,-1.000,-1.000,-1.000,-1.000
370180000745,2017,370180000745,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370180000745,2017,370180000745,3701800,37,2,-1.000,0.000,-1.000,-1.000
370053000219,2017,370053000219,3700530,37,1,0.000,31.000,-1.000,-1.000
370243001040,2017,370243001040,3702430,37,1,0.000,30.000,-1.000,-1.000
370180000742,2017,370180000742,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370243001046,2017,370243001046,3702430,37,2,-1.000,0.000,-1.000,-1.000
370002702112,2017,370002702112,3700027,37,2,-1.000,0.000,-1.000,-1.000
370180000739,2017,370180000739,3701800,37,1,0.000,11.000,-1.000,-1.000
370180000738,2017,370180000738,3701800,37,1,0.000,25.000,-1.000,-1.000
370180000737,2017,370180000737,3701800,37,1,0.000,12.000,-1.000,-1.000
370333002336,2017,370333002336,3703330,37,2,-1.000,0.000,-1.000,-1.000
370237002304,2017,370237002304,3702370,37,99,-2.000,157.000,-1.000,-1.000
370177000733,2017,370177000733,3701770,37,99,0.000,19.000,-1.000,-1.000
370297001202,2017,370297001202,3702970,37,99,1.000,14.000,-1.000,-1.000
370168000723,2017,370168000723,3701680,37,1,-2.000,6.000,-1.000,-1.000
370003000019,2017,370003000019,3700030,37,4,-1.000,-1.000,-1.000,-1.000
370168000723,2017,370168000723,3701680,37,0,-1.000,8.000,-1.000,-1.000
370282001154,2017,370282001154,3702820,37,99,-2.000,22.000,-1.000,-1.000
370405001631,2017,370405001631,3704050,37,1,-2.000,21.000,-1.000,-1.000
370162000665,2017,370162000665,3701620,37,2,-1.000,0.000,-1.000,-1.000
370168000721,2017,370168000721,3701680,37,4,-1.000,-1.000,-1.000,-1.000
370168000720,2017,370168000720,3701680,37,99,-2.000,107.000,-1.000,-1.000
370231003206,2017,370231003206,3702310,37,0,-1.000,15.000,-1.000,-1.000
370462001800,2017,370462001800,3704620,37,99,-2.000,97.000,-1.000,-1.000
370162003409,2017,370162003409,3701620,37,99,-2.000,12.000,-1.000,-1.000
370327001351,2017,370327001351,3703270,37,1,-2.000,84.000,-1.000,-1.000
370162003246,2017,370162003246,3701620,37,2,-1.000,10.000,-1.000,-1.000
370231002776,2017,370231002776,3702310,37,2,-1.000,0.000,-1.000,-1.000
370399001540,2017,370399001540,3703990,37,99,-2.000,83.000,-1.000,-1.000
370472003192,2017,370472003192,3704720,37,99,-2.000,0.000,-1.000,-1.000
370162003217,2017,370162003217,3701620,37,0,-1.000,10.000,-1.000,-1.000
370393002241,2017,370393002241,3703930,37,0,-1.000,86.000,-1.000,-1.000
370357003124,2017,370357003124,3703570,37,0,-1.000,10.000,-1.000,-1.000
370108000450,2017,370108000450,3701080,37,99,0.000,15.000,-1.000,-1.000
370488002498,2017,370488002498,3704880,37,1,0.000,19.000,-1.000,-1.000
370192000843,2017,370192000843,3701920,37,99,0.000,24.000,-1.000,-1.000
370297001277,2017,370297001277,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370399001066,2017,370399001066,3703990,37,99,-2.000,31.000,-1.000,-1.000
370001201497,2017,370001201497,3700012,37,0,-1.000,297.000,-1.000,-1.000
370004502360,2017,370004502360,3700045,37,99,-2.000,0.000,-1.000,-1.000
370162002384,2017,370162002384,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370162002195,2017,370162002195,3701620,37,1,-2.000,55.000,-1.000,-1.000
370162002113,2017,370162002113,3701620,37,99,-2.000,119.000,-1.000,-1.000
370345001436,2017,370345001436,3703450,37,0,-1.000,19.000,-1.000,-1.000
370195000867,2017,370195000867,3701950,37,4,-1.000,-1.000,-1.000,-1.000
370162001107,2017,370162001107,3701620,37,2,-1.000,0.000,-1.000,-1.000
370033000098,2017,370033000098,3700330,37,1,0.000,13.000,-1.000,-1.000
370231002463,2017,370231002463,3702310,37,4,-1.000,-1.000,-1.000,-1.000
370018000049,2017,370018000049,3700180,37,99,-2.000,57.000,-1.000,-1.000
370162000716,2017,370162000716,3701620,37,2,-1.000,7.000,-1.000,-1.000
370321001340,2017,370321001340,3703210,37,1,-2.000,6.000,-1.000,-1.000
370162000714,2017,370162000714,3701620,37,99,0.000,26.000,-1.000,-1.000
370297003026,2017,370297003026,3702970,37,99,-2.000,3.000,-1.000,-1.000
370150003196,2017,370150003196,3701500,37,0,-1.000,15.000,-1.000,-1.000
370162000713,2017,370162000713,3701620,37,2,-1.000,1.000,-1.000,-1.000
370015703152,2017,370015703152,3700157,37,1,-2.000,0.000,-1.000,-1.000
370162000712,2017,370162000712,3701620,37,0,-1.000,197.000,-1.000,-1.000
370162000710,2017,370162000710,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370150003038,2017,370150003038,3701500,37,0,-1.000,0.000,-1.000,-1.000
370162000708,2017,370162000708,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370405002882,2017,370405002882,3704050,37,1,-2.000,47.000,-1.000,-1.000
370084000328,2017,370084000328,3700840,37,0,-1.000,33.000,-1.000,-1.000
370489001965,2017,370489001965,3704890,37,99,0.000,160.000,-1.000,-1.000
370001102126,2017,370001102126,3700011,37,1,0.000,5.000,-1.000,-1.000
370048000193,2017,370048000193,3700480,37,0,-1.000,10.000,-1.000,-1.000
370162000704,2017,370162000704,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370162000704,2017,370162000704,3701620,37,2,-1.000,0.000,-1.000,-1.000
370045000159,2017,370045000159,3700450,37,1,-2.000,1.000,-1.000,-1.000
370472001911,2017,370472001911,3704720,37,0,-1.000,1.000,-1.000,-1.000
370162000702,2017,370162000702,3701620,37,2,-1.000,18.000,-1.000,-1.000
370162000701,2017,370162000701,3701620,37,0,-1.000,17.000,-1.000,-1.000
370162000700,2017,370162000700,3701620,37,99,-2.000,0.000,-1.000,-1.000
370297001214,2017,370297001214,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370162000700,2017,370162000700,3701620,37,0,-1.000,0.000,-1.000,-1.000
370168000718,2017,370168000718,3701680,37,4,-1.000,-1.000,-1.000,-1.000
370042003135,2017,370042003135,3700420,37,1,-2.000,27.000,-1.000,-1.000
370297002326,2017,370297002326,3702970,37,99,-2.000,385.000,-1.000,-1.000
370162000697,2017,370162000697,3701620,37,1,-2.000,11.000,-1.000,-1.000
370192000770,2017,370192000770,3701920,37,2,-1.000,0.000,-1.000,-1.000
370162000694,2017,370162000694,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370162000694,2017,370162000694,3701620,37,1,-2.000,71.000,-1.000,-1.000
370162000693,2017,370162000693,3701620,37,0,-1.000,26.000,-1.000,-1.000
370162000691,2017,370162000691,3701620,37,2,-1.000,6.000,-1.000,-1.000
370393002232,2017,370393002232,3703930,37,4,-1.000,-1.000,-1.000,-1.000
370090000337,2017,370090000337,3700900,37,2,-1.000,17.000,-1.000,-1.000
370053000220,2017,370053000220,3700530,37,1,-2.000,27.000,-1.000,-1.000
370192000966,2017,370192000966,3701920,37,2,-1.000,0.000,-1.000,-1.000
370162000687,2017,370162000687,3701620,37,0,-1.000,309.000,-1.000,-1.000
370309001325,2017,370309001325,3703090,37,2,-1.000,0.000,-1.000,-1.000
370058000236,2017,370058000236,3700580,37,1,-2.000,6.000,-1.000,-1.000
370472002318,2017,370472002318,3704720,37,1,-2.000,3.000,-1.000,-1.000
370162000685,2017,370162000685,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370162000685,2017,370162000685,3701620,37,0,-1.000,17.000,-1.000,-1.000
370192002041,2017,370192002041,3701920,37,1,-2.000,6.000,-1.000,-1.000
370333001395,2017,370333001395,3703330,37,4,-1.000,-1.000,-1.000,-1.000
370393002240,2017,370393002240,3703930,37,2,-1.000,0.000,-1.000,-1.000
370162000670,2017,370162000670,3701620,37,2,-1.000,8.000,-1.000,-1.000
370162000672,2017,370162000672,3701620,37,1,0.000,20.000,-1.000,-1.000
370438001737,2017,370438001737,3704380,37,0,-1.000,20.000,-1.000,-1.000
370237000582,2017,370237000582,3702370,37,2,-1.000,21.000,-1.000,-1.000
370032503265,2017,370032503265,3700325,37,99,-2.000,0.000,-1.000,-1.000
370297003000,2017,370297003000,3702970,37,1,-2.000,0.000,-1.000,-1.000
370348002313,2017,370348002313,3703480,37,2,-1.000,3.000,-1.000,-1.000
370162000675,2017,370162000675,3701620,37,0,-1.000,60.000,-1.000,-1.000
370011502562,2017,370011502562,3700115,37,1,-2.000,7.000,-1.000,-1.000
370048001006,2017,370048001006,3700480,37,2,-1.000,0.000,-1.000,-1.000
370024000067,2017,370024000067,3700240,37,0,-1.000,11.000,-1.000,-1.000
370010202506,2017,370010202506,3700102,37,0,-1.000,14.000,-1.000,-1.000
370162000671,2017,370162000671,3701620,37,1,0.000,4.000,-1.000,-1.000
370036002285,2017,370036002285,3700360,37,2,-1.000,0.000,-1.000,-1.000
370162000668,2017,370162000668,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370438003252,2017,370438003252,3704380,37,99,-2.000,12.000,-1.000,-1.000
370162000668,2017,370162000668,3701620,37,1,-2.000,45.000,-1.000,-1.000
370003000005,2017,370003000005,3700030,37,1,0.000,17.000,-1.000,-1.000
370297001251,2017,370297001251,3702970,37,2,-1.000,6.000,-1.000,-1.000
370162000667,2017,370162000667,3701620,37,2,-1.000,11.000,-1.000,-1.000
370333002787,2017,370333002787,3703330,37,4,-1.000,-1.000,-1.000,-1.000
370096000361,2017,370096000361,3700960,37,0,-1.000,30.000,-1.000,-1.000
370096000367,2017,370096000367,3700960,37,4,-1.000,-1.000,-1.000,-1.000
370096000368,2017,370096000368,3700960,37,1,-2.000,8.000,-1.000,-1.000
370162000663,2017,370162000663,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370153003297,2017,370153003297,3701530,37,2,-1.000,0.000,-1.000,-1.000
370393001588,2017,370393001588,3703930,37,1,0.000,9.000,-1.000,-1.000
370488000502,2017,370488000502,3704880,37,2,-1.000,6.000,-1.000,-1.000
370297001196,2017,370297001196,3702970,37,1,-2.000,2.000,-1.000,-1.000
370153003013,2017,370153003013,3701530,37,1,0.000,6.000,-1.000,-1.000
370495003125,2017,370495003125,3704950,37,4,-1.000,-1.000,-1.000,-1.000
370153002628,2017,370153002628,3701530,37,2,-1.000,0.000,-1.000,-1.000
370153002382,2017,370153002382,3701530,37,4,-1.000,-1.000,-1.000,-1.000
370003000207,2017,370003000207,3700030,37,4,-1.000,-1.000,-1.000,-1.000
370003000008,2017,370003000008,3700030,37,4,-1.000,-1.000,-1.000,-1.000
370153000660,2017,370153000660,3701530,37,2,-1.000,0.000,-1.000,-1.000
370153000658,2017,370153000658,3701530,37,99,-2.000,164.000,-1.000,-1.000
370153000658,2017,370153000658,3701530,37,0,-1.000,130.000,-1.000,-1.000
370153000657,2017,370153000657,3701530,37,0,-1.000,54.000,-1.000,-1.000
370297003363,2017,370297003363,3702970,37,1,0.000,3.000,-1.000,-1.000
370153000651,2017,370153000651,3701530,37,4,-1.000,-1.000,-1.000,-1.000
370153000651,2017,370153000651,3701530,37,1,-2.000,65.000,-1.000,-1.000
370180003105,2017,370180003105,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370153000575,2017,370153000575,3701530,37,99,-2.000,106.000,-1.000,-1.000
370153000575,2017,370153000575,3701530,37,2,-1.000,1.000,-1.000,-1.000
370001201493,2017,370001201493,3700012,37,99,0.000,118.000,-1.000,-1.000
370150003274,2017,370150003274,3701500,37,2,-1.000,0.000,-1.000,-1.000
370069000281,2017,370069000281,3700690,37,99,-2.000,17.000,-1.000,-1.000
370150003183,2017,370150003183,3701500,37,2,-1.000,9.000,-1.000,-1.000
370096000360,2017,370096000360,3700960,37,0,-1.000,39.000,-1.000,-1.000
370162000714,2017,370162000714,3701620,37,0,-1.000,22.000,-1.000,-1.000
370150003176,2017,370150003176,3701500,37,1,-2.000,2.000,-1.000,-1.000
370150002518,2017,370150002518,3701500,37,0,-1.000,0.000,-1.000,-1.000
370150003141,2017,370150003141,3701500,37,99,-2.000,180.000,-1.000,-1.000
370005302372,2017,370005302372,3700053,37,2,-1.000,1.000,-1.000,-1.000
370042000127,2017,370042000127,3700420,37,99,-2.000,183.000,-1.000,-1.000
370399001148,2017,370399001148,3703990,37,4,-1.000,-1.000,-1.000,-1.000
370010502522,2017,370010502522,3700105,37,1,-2.000,33.000,-1.000,-1.000
370150002764,2017,370150002764,3701500,37,1,-2.000,23.000,-1.000,-1.000
370192000803,2017,370192000803,3701920,37,2,-1.000,0.000,-1.000,-1.000
370150002729,2017,370150002729,3701500,37,1,-2.000,27.000,-1.000,-1.000
370150002729,2017,370150002729,3701500,37,0,-1.000,83.000,-1.000,-1.000
370502002011,2017,370502002011,3705020,37,2,-1.000,1.000,-1.000,-1.000
370069000286,2017,370069000286,3700690,37,1,0.000,6.000,-1.000,-1.000
370309002331,2017,370309002331,3703090,37,0,-1.000,53.000,-1.000,-1.000
370276001141,2017,370276001141,3702760,37,1,-2.000,8.000,-1.000,-1.000
370150002666,2017,370150002666,3701500,37,0,-1.000,0.000,-1.000,-1.000
370472001894,2017,370472001894,3704720,37,99,0.000,41.000,-1.000,-1.000
370472001843,2017,370472001843,3704720,37,0,-1.000,6.000,-1.000,-1.000
370357002646,2017,370357002646,3703570,37,1,-2.000,68.000,-1.000,-1.000
370336001403,2017,370336001403,3703360,37,0,-1.000,10.000,-1.000,-1.000
370150002519,2017,370150002519,3701500,37,2,-1.000,1.000,-1.000,-1.000
370150002519,2017,370150002519,3701500,37,1,1.000,13.000,-1.000,-1.000
370150002519,2017,370150002519,3701500,37,0,-1.000,44.000,-1.000,-1.000
370150002518,2017,370150002518,3701500,37,2,-1.000,0.000,-1.000,-1.000
370150002450,2017,370150002450,3701500,37,1,-2.000,20.000,-1.000,-1.000
370150002449,2017,370150002449,3701500,37,99,-2.000,82.000,-1.000,-1.000
370333002335,2017,370333002335,3703330,37,4,-1.000,-1.000,-1.000,-1.000
370502002564,2017,370502002564,3705020,37,2,-1.000,1.000,-1.000,-1.000
370333003210,2017,370333003210,3703330,37,0,-1.000,72.000,-1.000,-1.000
370150002447,2017,370150002447,3701500,37,99,-2.000,138.000,-1.000,-1.000
370150002447,2017,370150002447,3701500,37,0,-1.000,95.000,-1.000,-1.000
370150002446,2017,370150002446,3701500,37,0,-1.000,106.000,-1.000,-1.000
370053003188,2017,370053003188,3700530,37,4,-1.000,-1.000,-1.000,-1.000
370034703281,2017,370034703281,3700347,37,99,-2.000,20.000,-1.000,-1.000
370126002206,2017,370126002206,3701260,37,0,-1.000,0.000,-1.000,-1.000
370150002378,2017,370150002378,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150002378,2017,370150002378,3701500,37,0,-1.000,52.000,-1.000,-1.000
370011702569,2017,370011702569,3700117,37,99,-2.000,34.000,-1.000,-1.000
370297002877,2017,370297002877,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370048000184,2017,370048000184,3700480,37,2,-1.000,0.000,-1.000,-1.000
370472001870,2017,370472001870,3704720,37,2,-1.000,0.000,-1.000,-1.000
370150000649,2017,370150000649,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370031903193,2017,370031903193,3700319,37,2,-1.000,0.000,-1.000,-1.000
370225002997,2017,370225002997,3702250,37,4,-1.000,-1.000,-1.000,-1.000
370150000593,2017,370150000593,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150000646,2017,370150000646,3701500,37,99,-2.000,145.000,-1.000,-1.000
370007402420,2017,370007402420,3700074,37,0,-1.000,0.000,-1.000,-1.000
370297002910,2017,370297002910,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370150000641,2017,370150000641,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370192000961,2017,370192000961,3701920,37,1,-2.000,37.000,-1.000,-1.000
370150000640,2017,370150000640,3701500,37,1,-2.000,19.000,-1.000,-1.000
370150000636,2017,370150000636,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150000636,2017,370150000636,3701500,37,2,-1.000,1.000,-1.000,-1.000
370001101391,2017,370001101391,3700011,37,0,-1.000,21.000,-1.000,-1.000
370150000635,2017,370150000635,3701500,37,0,-1.000,35.000,-1.000,-1.000
370150000634,2017,370150000634,3701500,37,99,-2.000,258.000,-1.000,-1.000
370150000633,2017,370150000633,3701500,37,1,-2.000,94.000,-1.000,-1.000
370150000631,2017,370150000631,3701500,37,99,-2.000,566.000,-1.000,-1.000
370472002555,2017,370472002555,3704720,37,1,-2.000,48.000,-1.000,-1.000
370150000631,2017,370150000631,3701500,37,2,-1.000,5.000,-1.000,-1.000
370150000631,2017,370150000631,3701500,37,0,-1.000,438.000,-1.000,-1.000
370150000630,2017,370150000630,3701500,37,0,-1.000,140.000,-1.000,-1.000
370297002326,2017,370297002326,3702970,37,0,-1.000,304.000,-1.000,-1.000
370312003140,2017,370312003140,3703120,37,2,-1.000,0.000,-1.000,-1.000
370150000627,2017,370150000627,3701500,37,2,-1.000,0.000,-1.000,-1.000
370132003350,2017,370132003350,3701320,37,2,-1.000,0.000,-1.000,-1.000
370472003241,2017,370472003241,3704720,37,0,-1.000,9.000,-1.000,-1.000
370306003108,2017,370306003108,3703060,37,4,-1.000,-1.000,-1.000,-1.000
370150000624,2017,370150000624,3701500,37,2,-1.000,8.000,-1.000,-1.000
370453002351,2017,370453002351,3704530,37,4,-1.000,-1.000,-1.000,-1.000
370465002071,2017,370465002071,3704650,37,1,0.000,7.000,-1.000,-1.000
370180003385,2017,370180003385,3701800,37,0,-1.000,61.000,-1.000,-1.000
370150000621,2017,370150000621,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150000621,2017,370150000621,3701500,37,2,-1.000,7.000,-1.000,-1.000
370150000621,2017,370150000621,3701500,37,1,-2.000,56.000,-1.000,-1.000
370150000620,2017,370150000620,3701500,37,2,-1.000,1.000,-1.000,-1.000
370012402609,2017,370012402609,3700124,37,0,-1.000,36.000,-1.000,-1.000
370150000619,2017,370150000619,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150000618,2017,370150000618,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150000618,2017,370150000618,3701500,37,2,-1.000,2.000,-1.000,-1.000
370150003274,2017,370150003274,3701500,37,0,-1.000,19.000,-1.000,-1.000
370472002747,2017,370472002747,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370053002076,2017,370053002076,3700530,37,0,-1.000,45.000,-1.000,-1.000
370114000475,2017,370114000475,3701140,37,0,-1.000,95.000,-1.000,-1.000
370039703374,2017,370039703374,3700397,37,4,-1.000,-1.000,-1.000,-1.000
370150000615,2017,370150000615,3701500,37,0,-1.000,17.000,-1.000,-1.000
370150003183,2017,370150003183,3701500,37,99,0.000,266.000,-1.000,-1.000
370150000613,2017,370150000613,3701500,37,99,0.000,23.000,-1.000,-1.000
370150000613,2017,370150000613,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370333001371,2017,370333001371,3703330,37,4,-1.000,-1.000,-1.000,-1.000
370150000610,2017,370150000610,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150000610,2017,370150000610,3701500,37,2,-1.000,2.000,-1.000,-1.000
370150003122,2017,370150003122,3701500,37,0,-1.000,4.000,-1.000,-1.000
370126000542,2017,370126000542,3701260,37,99,-2.000,0.000,-1.000,-1.000
370150000607,2017,370150000607,3701500,37,1,0.000,18.000,-1.000,-1.000
370150000605,2017,370150000605,3701500,37,0,-1.000,19.000,-1.000,-1.000
370345002271,2017,370345002271,3703450,37,0,-1.000,20.000,-1.000,-1.000
370001102757,2017,370001102757,3700011,37,4,-1.000,-1.000,-1.000,-1.000
370014502926,2017,370014502926,3700145,37,99,-2.000,46.000,-1.000,-1.000
370297003368,2017,370297003368,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370069000289,2017,370069000289,3700690,37,0,-1.000,17.000,-1.000,-1.000
370069000281,2017,370069000281,3700690,37,0,-1.000,9.000,-1.000,-1.000
370075000305,2017,370075000305,3700750,37,0,-1.000,9.000,-1.000,-1.000
370033002504,2017,370033002504,3700330,37,4,-1.000,-1.000,-1.000,-1.000
370268002163,2017,370268002163,3702680,37,4,-1.000,-1.000,-1.000,-1.000
370150000594,2017,370150000594,3701500,37,2,-1.000,0.000,-1.000,-1.000
370001100418,2017,370001100418,3700011,37,0,-1.000,21.000,-1.000,-1.000
370180003227,2017,370180003227,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370472002825,2017,370472002825,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370405001623,2017,370405001623,3704050,37,2,-1.000,0.000,-1.000,-1.000
370378001522,2017,370378001522,3703780,37,99,-2.000,3.000,-1.000,-1.000
370150000590,2017,370150000590,3701500,37,4,-1.000,-1.000,-1.000,-1.000
370150000590,2017,370150000590,3701500,37,2,-1.000,0.000,-1.000,-1.000
370150000590,2017,370150000590,3701500,37,0,-1.000,92.000,-1.000,-1.000
370327001345,2017,370327001345,3703270,37,2,-1.000,12.000,-1.000,-1.000
370138000563,2017,370138000563,3701380,37,2,-1.000,3.000,-1.000,-1.000
370053002076,2017,370053002076,3700530,37,99,0.000,64.000,-1.000,-1.000
370138000562,2017,370138000562,3701380,37,2,-1.000,2.000,-1.000,-1.000
370138000562,2017,370138000562,3701380,37,1,-2.000,3.000,-1.000,-1.000
370195000866,2017,370195000866,3701950,37,99,-2.000,129.000,-1.000,-1.000
370126000480,2017,370126000480,3701260,37,0,-1.000,75.000,-1.000,-1.000
370132003349,2017,370132003349,3701320,37,2,-1.000,3.000,-1.000,-1.000
370472001882,2017,370472001882,3704720,37,2,-1.000,0.000,-1.000,-1.000
370132002762,2017,370132002762,3701320,37,1,-2.000,0.000,-1.000,-1.000
370472002492,2017,370472002492,3704720,37,99,0.000,10.000,-1.000,-1.000
370472002223,2017,370472002223,3704720,37,99,-2.000,5.000,-1.000,-1.000
370472001908,2017,370472001908,3704720,37,2,-1.000,0.000,-1.000,-1.000
370132001769,2017,370132001769,3701320,37,99,0.000,46.000,-1.000,-1.000
370132001767,2017,370132001767,3701320,37,4,-1.000,-1.000,-1.000,-1.000
370453001777,2017,370453001777,3704530,37,0,-1.000,55.000,-1.000,-1.000
370069000279,2017,370069000279,3700690,37,4,-1.000,-1.000,-1.000,-1.000
370268002999,2017,370268002999,3702680,37,0,-1.000,1.000,-1.000,-1.000
370090002710,2017,370090002710,3700900,37,2,-1.000,0.000,-1.000,-1.000
370003302332,2017,370003302332,3700033,37,0,-1.000,0.000,-1.000,-1.000
370331000381,2017,370331000381,3703310,37,99,0.000,51.000,-1.000,-1.000
370132000558,2017,370132000558,3701320,37,2,-1.000,16.000,-1.000,-1.000
370132000556,2017,370132000556,3701320,37,2,-1.000,0.000,-1.000,-1.000
370132000556,2017,370132000556,3701320,37,1,-2.000,10.000,-1.000,-1.000
